ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
3,T_0,342,736,-385,189,23760,2954408.161,Left,High,5/1/2023 13:57:46,532,0,1,One
4,T_0,157,824,-570,277,23760,2954408.161,Left,High,5/1/2023 13:57:46,532,0,1,One
5,T_0,84,819,-643,272,23760,2954408.161,Left,High,5/1/2023 13:57:46,532,0,1,One
1,T_0,437,621,-290,74,23761,2954533.056,Left,High,5/1/2023 13:57:46,657,0,1,One
2,T_0,1371,694,644,147,23761,2954533.056,Right,High,5/1/2023 13:57:46,657,0,1,One
3,T_0,342,735,-385,188,23761,2954533.056,Left,High,5/1/2023 13:57:46,657,0,1,One
4,T_0,85,816,-642,269,23761,2954533.056,Left,High,5/1/2023 13:57:46,657,0,1,One
5,T_0,157,823,-570,276,23761,2954533.056,Left,High,5/1/2023 13:57:46,657,0,1,One
1,T_0,438,622,-289,75,23762,2954658.112,Left,High,5/1/2023 13:57:46,782,0,1,One
2,T_0,1372,697,645,150,23762,2954658.112,Right,High,5/1/2023 13:57:46,782,0,1,One
3,T_0,342,735,-385,188,23762,2954658.112,Left,High,5/1/2023 13:57:46,782,0,1,One
4,T_0,84,818,-643,271,23762,2954658.112,Left,High,5/1/2023 13:57:46,782,0,1,One
5,T_0,157,823,-570,276,23762,2954658.112,Left,High,5/1/2023 13:57:46,782,0,1,One
1,T_0,437,622,-290,75,23763,2954783.084,Left,High,5/1/2023 13:57:46,907,0,1,One
2,T_0,1374,703,647,156,23763,2954783.084,Right,High,5/1/2023 13:57:46,907,0,1,One
3,T_0,342,735,-385,188,23763,2954783.084,Left,High,5/1/2023 13:57:46,907,0,1,One
4,T_0,81,816,-646,269,23763,2954783.084,Left,High,5/1/2023 13:57:46,907,0,1,One
5,T_0,157,823,-570,276,23763,2954783.084,Left,High,5/1/2023 13:57:46,907,0,1,One
1,T_0,438,623,-289,76,23764,2954907.967,Left,High,5/1/2023 13:57:47,32,0,1,One
2,T_0,1375,707,648,160,23764,2954907.967,Right,High,5/1/2023 13:57:47,32,0,1,One
3,T_0,342,735,-385,188,23764,2954907.967,Left,High,5/1/2023 13:57:47,32,0,1,One
4,T_0,81,813,-646,266,23764,2954907.967,Left,High,5/1/2023 13:57:47,32,0,1,One
5,T_0,157,823,-570,276,23764,2954907.967,Left,High,5/1/2023 13:57:47,32,0,1,One
1,T_0,438,623,-289,76,23765,2955033.027,Left,High,5/1/2023 13:57:47,157,0,1,One
2,T_0,1375,708,648,161,23765,2955033.027,Right,High,5/1/2023 13:57:47,157,0,1,One
3,T_0,341,735,-386,188,23765,2955033.027,Left,High,5/1/2023 13:57:47,157,0,1,One
4,T_0,80,813,-647,266,23765,2955033.027,Left,High,5/1/2023 13:57:47,157,0,1,One
5,T_0,157,823,-570,276,23765,2955033.027,Left,High,5/1/2023 13:57:47,157,0,1,One
1,T_0,437,625,-290,78,23766,2955157.911,Left,High,5/1/2023 13:57:47,282,0,1,One
2,T_0,1373,711,646,164,23766,2955157.911,Right,High,5/1/2023 13:57:47,282,0,1,One
3,T_0,342,735,-385,188,23766,2955157.911,Left,High,5/1/2023 13:57:47,282,0,1,One
4,T_0,79,813,-648,266,23766,2955157.911,Left,High,5/1/2023 13:57:47,282,0,1,One
5,T_0,157,823,-570,276,23766,2955157.911,Left,High,5/1/2023 13:57:47,282,0,1,One
1,T_0,436,626,-291,79,23767,2955282.88,Left,High,5/1/2023 13:57:47,407,0,1,One
2,T_0,1373,710,646,163,23767,2955282.88,Right,High,5/1/2023 13:57:47,407,0,1,One
3,T_0,342,735,-385,188,23767,2955282.88,Left,High,5/1/2023 13:57:47,407,0,1,One
4,T_0,79,810,-648,263,23767,2955282.88,Left,High,5/1/2023 13:57:47,407,0,1,One
5,T_0,157,823,-570,276,23767,2955282.88,Left,High,5/1/2023 13:57:47,407,0,1,One
1,T_0,434,629,-293,82,23768,2955407.935,Left,High,5/1/2023 13:57:47,532,0,1,One
2,T_0,1370,712,643,165,23768,2955407.935,Right,High,5/1/2023 13:57:47,532,0,1,One
3,T_0,342,735,-385,188,23768,2955407.935,Left,High,5/1/2023 13:57:47,532,0,1,One
4,T_0,79,811,-648,264,23768,2955407.935,Left,High,5/1/2023 13:57:47,532,0,1,One
5,T_0,157,823,-570,276,23768,2955407.935,Left,High,5/1/2023 13:57:47,532,0,1,One
1,T_0,432,631,-295,84,23769,2955532.824,Left,High,5/1/2023 13:57:47,657,0,1,One
2,T_0,1368,716,641,169,23769,2955532.824,Right,High,5/1/2023 13:57:47,657,0,1,One
3,T_0,342,735,-385,188,23769,2955532.824,Left,High,5/1/2023 13:57:47,657,0,1,One
4,T_0,76,808,-651,261,23769,2955532.824,Left,High,5/1/2023 13:57:47,657,0,1,One
5,T_0,157,823,-570,276,23769,2955532.824,Left,High,5/1/2023 13:57:47,657,0,1,One
1,T_0,432,631,-295,84,23770,2955657.793,Left,High,5/1/2023 13:57:47,782,0,1,One
2,T_0,1364,725,637,178,23770,2955657.793,Right,High,5/1/2023 13:57:47,782,0,1,One
3,T_0,343,736,-384,189,23770,2955657.793,Left,High,5/1/2023 13:57:47,782,0,1,One
4,T_0,70,803,-657,256,23770,2955657.793,Left,High,5/1/2023 13:57:47,782,0,1,One
5,T_0,157,824,-570,277,23770,2955657.793,Left,High,5/1/2023 13:57:47,782,0,1,One
1,T_0,433,631,-294,84,23771,2955782.858,Left,High,5/1/2023 13:57:47,907,0,1,One
2,T_0,1361,732,634,185,23771,2955782.858,Right,High,5/1/2023 13:57:47,907,0,1,One
3,T_0,342,735,-385,188,23771,2955782.858,Left,High,5/1/2023 13:57:47,907,0,1,One
4,T_0,70,803,-657,256,23771,2955782.858,Left,High,5/1/2023 13:57:47,907,0,1,One
5,T_0,157,823,-570,276,23771,2955782.858,Left,High,5/1/2023 13:57:47,907,0,1,One
1,T_0,433,631,-294,84,23772,2955907.822,Left,High,5/1/2023 13:57:48,32,0,1,One
2,T_0,1358,734,631,187,23772,2955907.822,Right,High,5/1/2023 13:57:48,32,0,1,One
3,T_0,342,735,-385,188,23772,2955907.822,Left,High,5/1/2023 13:57:48,32,0,1,One
4,T_0,71,804,-656,257,23772,2955907.822,Left,High,5/1/2023 13:57:48,32,0,1,One
5,T_0,157,823,-570,276,23772,2955907.822,Left,High,5/1/2023 13:57:48,32,0,1,One
1,T_0,434,630,-293,83,23773,2956032.708,Left,High,5/1/2023 13:57:48,157,0,1,One
2,T_0,1357,735,630,188,23773,2956032.708,Right,High,5/1/2023 13:57:48,157,0,1,One
3,T_0,342,735,-385,188,23773,2956032.708,Left,High,5/1/2023 13:57:48,157,0,1,One
4,T_0,70,804,-657,257,23773,2956032.708,Left,High,5/1/2023 13:57:48,157,0,1,One
5,T_0,158,823,-569,276,23773,2956032.708,Left,High,5/1/2023 13:57:48,157,0,1,One
1,T_0,434,630,-293,83,23774,2956157.679,Left,High,5/1/2023 13:57:48,282,0,1,One
2,T_0,1356,738,629,191,23774,2956157.679,Right,High,5/1/2023 13:57:48,282,0,1,One
3,T_0,342,735,-385,188,23774,2956157.679,Left,High,5/1/2023 13:57:48,282,0,1,One
4,T_0,73,803,-654,256,23774,2956157.679,Left,High,5/1/2023 13:57:48,282,0,1,One
5,T_0,157,823,-570,276,23774,2956157.679,Left,High,5/1/2023 13:57:48,282,0,1,One
1,T_0,434,631,-293,84,23775,2956282.741,Left,High,5/1/2023 13:57:48,407,0,1,One
2,T_0,342,735,-385,188,23775,2956282.741,Left,High,5/1/2023 13:57:48,407,0,1,One
3,T_0,1353,743,626,196,23775,2956282.741,Right,High,5/1/2023 13:57:48,407,0,1,One
4,T_0,75,804,-652,257,23775,2956282.741,Left,High,5/1/2023 13:57:48,407,0,1,One
5,T_0,157,824,-570,277,23775,2956282.741,Left,High,5/1/2023 13:57:48,407,0,1,One
1,T_0,434,629,-293,82,23776,2956407.621,Left,High,5/1/2023 13:57:48,532,0,1,One
2,T_0,342,735,-385,188,23776,2956407.621,Left,High,5/1/2023 13:57:48,532,0,1,One
3,T_0,1352,744,625,197,23776,2956407.621,Right,High,5/1/2023 13:57:48,532,0,1,One
4,T_0,70,796,-657,249,23776,2956407.621,Left,High,5/1/2023 13:57:48,532,0,1,One
5,T_0,157,823,-570,276,23776,2956407.621,Left,High,5/1/2023 13:57:48,532,0,1,One
1,T_0,436,629,-291,82,23777,2956532.593,Left,High,5/1/2023 13:57:48,657,0,1,One
2,T_0,342,735,-385,188,23777,2956532.593,Left,High,5/1/2023 13:57:48,657,0,1,One
3,T_0,1350,756,623,209,23777,2956532.593,Right,High,5/1/2023 13:57:48,657,0,1,One
4,T_0,68,791,-659,244,23777,2956532.593,Left,High,5/1/2023 13:57:48,657,0,1,One
5,T_0,158,822,-569,275,23777,2956532.593,Left,High,5/1/2023 13:57:48,657,0,1,One
1,T_0,436,630,-291,83,23778,2956657.652,Left,High,5/1/2023 13:57:48,782,0,1,One
2,T_0,342,735,-385,188,23778,2956657.652,Left,High,5/1/2023 13:57:48,782,0,1,One
3,T_0,1348,761,621,214,23778,2956657.652,Right,High,5/1/2023 13:57:48,782,0,1,One
4,T_0,67,783,-660,236,23778,2956657.652,Left,High,5/1/2023 13:57:48,782,0,1,One
5,T_0,157,823,-570,276,23778,2956657.652,Left,High,5/1/2023 13:57:48,782,0,1,One
1,T_0,437,631,-290,84,23779,2956782.623,Left,High,5/1/2023 13:57:48,907,0,1,One
2,T_0,341,735,-386,188,23779,2956782.623,Left,High,5/1/2023 13:57:48,907,0,1,One
3,T_0,1349,761,622,214,23779,2956782.623,Right,High,5/1/2023 13:57:48,907,0,1,One
4,T_0,65,779,-662,232,23779,2956782.623,Left,High,5/1/2023 13:57:48,907,0,1,One
5,T_0,157,824,-570,277,23779,2956782.623,Left,High,5/1/2023 13:57:48,907,0,1,One
1,T_0,437,631,-290,84,23780,2956907.601,Left,High,5/1/2023 13:57:49,32,0,1,One
2,T_0,342,735,-385,188,23780,2956907.601,Left,High,5/1/2023 13:57:49,32,0,1,One
3,T_0,62,771,-665,224,23780,2956907.601,Left,High,5/1/2023 13:57:49,32,0,1,One
4,T_0,1347,771,620,224,23780,2956907.601,Right,High,5/1/2023 13:57:49,32,0,1,One
5,T_0,157,824,-570,277,23780,2956907.601,Left,High,5/1/2023 13:57:49,32,0,1,One
1,T_0,437,631,-290,84,23781,2957032.473,Left,High,5/1/2023 13:57:49,157,0,1,One
2,T_0,342,735,-385,188,23781,2957032.473,Left,High,5/1/2023 13:57:49,157,0,1,One
3,T_0,56,764,-671,217,23781,2957032.473,Left,High,5/1/2023 13:57:49,157,0,1,One
4,T_0,1347,777,620,230,23781,2957032.473,Right,High,5/1/2023 13:57:49,157,0,1,One
5,T_0,157,823,-570,276,23781,2957032.473,Left,High,5/1/2023 13:57:49,157,0,1,One
1,T_0,437,631,-290,84,23782,2957157.536,Left,High,5/1/2023 13:57:49,282,0,1,One
2,T_0,341,735,-386,188,23782,2957157.536,Left,High,5/1/2023 13:57:49,282,0,1,One
3,T_0,58,762,-669,215,23782,2957157.536,Left,High,5/1/2023 13:57:49,282,0,1,One
4,T_0,1346,781,619,234,23782,2957157.536,Right,High,5/1/2023 13:57:49,282,0,1,One
5,T_0,157,823,-570,276,23782,2957157.536,Left,High,5/1/2023 13:57:49,282,0,1,One
1,T_0,437,632,-290,85,23783,2957282.506,Left,High,5/1/2023 13:57:49,407,0,1,One
2,T_0,342,735,-385,188,23783,2957282.506,Left,High,5/1/2023 13:57:49,407,0,1,One
3,T_0,58,758,-669,211,23783,2957282.506,Left,High,5/1/2023 13:57:49,407,0,1,One
4,T_0,1346,786,619,239,23783,2957282.506,Right,High,5/1/2023 13:57:49,407,0,1,One
5,T_0,157,823,-570,276,23783,2957282.506,Left,High,5/1/2023 13:57:49,407,0,1,One
1,T_0,437,632,-290,85,23784,2957407.388,Left,High,5/1/2023 13:57:49,532,0,1,One
2,T_0,342,735,-385,188,23784,2957407.388,Left,High,5/1/2023 13:57:49,532,0,1,One
3,T_0,58,756,-669,209,23784,2957407.388,Left,High,5/1/2023 13:57:49,532,0,1,One
4,T_0,1349,789,622,242,23784,2957407.388,Right,High,5/1/2023 13:57:49,532,0,1,One
5,T_0,157,823,-570,276,23784,2957407.388,Left,High,5/1/2023 13:57:49,532,0,1,One
1,T_0,437,632,-290,85,23785,2957532.36,Left,High,5/1/2023 13:57:49,657,0,1,One
2,T_0,342,735,-385,188,23785,2957532.36,Left,High,5/1/2023 13:57:49,657,0,1,One
3,T_0,58,755,-669,208,23785,2957532.36,Left,High,5/1/2023 13:57:49,657,0,1,One
4,T_0,1353,791,626,244,23785,2957532.36,Right,High,5/1/2023 13:57:49,657,0,1,One
5,T_0,157,823,-570,276,23785,2957532.36,Left,High,5/1/2023 13:57:49,657,0,1,One
1,T_0,437,632,-290,85,23786,2957657.331,Left,High,5/1/2023 13:57:49,782,0,1,One
2,T_0,341,735,-386,188,23786,2957657.331,Left,High,5/1/2023 13:57:49,782,0,1,One
3,T_0,60,753,-667,206,23786,2957657.331,Left,High,5/1/2023 13:57:49,782,0,1,One
4,T_0,1359,797,632,250,23786,2957657.331,Right,High,5/1/2023 13:57:49,782,0,1,One
5,T_0,157,823,-570,276,23786,2957657.331,Left,High,5/1/2023 13:57:49,782,0,1,One
1,T_0,437,632,-290,85,23787,2957782.302,Left,High,5/1/2023 13:57:49,907,0,1,One
2,T_0,342,735,-385,188,23787,2957782.302,Left,High,5/1/2023 13:57:49,907,0,1,One
3,T_0,59,748,-668,201,23787,2957782.302,Left,High,5/1/2023 13:57:49,907,0,1,One
4,T_0,1364,798,637,251,23787,2957782.302,Right,High,5/1/2023 13:57:49,907,0,1,One
5,T_0,157,823,-570,276,23787,2957782.302,Left,High,5/1/2023 13:57:49,907,0,1,One
1,T_0,437,632,-290,85,23788,2957907.36,Left,High,5/1/2023 13:57:50,32,0,1,One
2,T_0,58,740,-669,193,23788,2957907.36,Left,High,5/1/2023 13:57:50,32,0,1,One
3,T_0,341,735,-386,188,23788,2957907.36,Left,High,5/1/2023 13:57:50,32,0,1,One
4,T_0,1365,798,638,251,23788,2957907.36,Right,High,5/1/2023 13:57:50,32,0,1,One
5,T_0,157,824,-570,277,23788,2957907.36,Left,High,5/1/2023 13:57:50,32,0,1,One
1,T_0,437,632,-290,85,23789,2958032.331,Left,High,5/1/2023 13:57:50,157,0,1,One
2,T_0,56,732,-671,185,23789,2958032.331,Left,High,5/1/2023 13:57:50,157,0,1,One
3,T_0,342,735,-385,188,23789,2958032.331,Left,High,5/1/2023 13:57:50,157,0,1,One
4,T_0,1366,798,639,251,23789,2958032.331,Right,High,5/1/2023 13:57:50,157,0,1,One
5,T_0,157,823,-570,276,23789,2958032.331,Left,High,5/1/2023 13:57:50,157,0,1,One
1,T_0,437,632,-290,85,23790,2958157.301,Left,High,5/1/2023 13:57:50,282,0,1,One
2,T_0,54,728,-673,181,23790,2958157.301,Left,High,5/1/2023 13:57:50,282,0,1,One
3,T_0,342,735,-385,188,23790,2958157.301,Left,High,5/1/2023 13:57:50,282,0,1,One
4,T_0,1365,798,638,251,23790,2958157.301,Right,High,5/1/2023 13:57:50,282,0,1,One
5,T_0,157,824,-570,277,23790,2958157.301,Left,High,5/1/2023 13:57:50,282,0,1,One
1,T_0,435,632,-292,85,23791,2958282.269,Left,High,5/1/2023 13:57:50,407,0,1,One
2,T_0,54,725,-673,178,23791,2958282.269,Left,High,5/1/2023 13:57:50,407,0,1,One
3,T_0,342,735,-385,188,23791,2958282.269,Left,High,5/1/2023 13:57:50,407,0,1,One
4,T_0,1365,796,638,249,23791,2958282.269,Right,High,5/1/2023 13:57:50,407,0,1,One
5,T_0,157,824,-570,277,23791,2958282.269,Left,High,5/1/2023 13:57:50,407,0,1,One
1,T_0,434,631,-293,84,23792,2958407.157,Left,High,5/1/2023 13:57:50,531,0,1,One
2,T_0,56,723,-671,176,23792,2958407.157,Left,High,5/1/2023 13:57:50,531,0,1,One
3,T_0,342,735,-385,188,23792,2958407.157,Left,High,5/1/2023 13:57:50,531,0,1,One
4,T_0,1363,794,636,247,23792,2958407.157,Right,High,5/1/2023 13:57:50,531,0,1,One
5,T_0,157,823,-570,276,23792,2958407.157,Left,High,5/1/2023 13:57:50,531,0,1,One
1,T_0,434,631,-293,84,23793,2958532.212,Left,High,5/1/2023 13:57:50,656,0,1,One
2,T_0,54,716,-673,169,23793,2958532.212,Left,High,5/1/2023 13:57:50,656,0,1,One
3,T_0,342,735,-385,188,23793,2958532.212,Left,High,5/1/2023 13:57:50,656,0,1,One
4,T_0,1363,794,636,247,23793,2958532.212,Right,High,5/1/2023 13:57:50,656,0,1,One
5,T_0,157,824,-570,277,23793,2958532.212,Left,High,5/1/2023 13:57:50,656,0,1,One
1,T_0,435,631,-292,84,23794,2958657.097,Left,High,5/1/2023 13:57:50,781,0,1,One
2,T_0,56,714,-671,167,23794,2958657.097,Left,High,5/1/2023 13:57:50,781,0,1,One
3,T_0,342,735,-385,188,23794,2958657.097,Left,High,5/1/2023 13:57:50,781,0,1,One
4,T_0,1362,798,635,251,23794,2958657.097,Right,High,5/1/2023 13:57:50,781,0,1,One
5,T_0,157,824,-570,277,23794,2958657.097,Left,High,5/1/2023 13:57:50,781,0,1,One
1,T_0,435,631,-292,84,23795,2958782.07,Left,High,5/1/2023 13:57:50,906,0,1,One
2,T_0,56,713,-671,166,23795,2958782.07,Left,High,5/1/2023 13:57:50,906,0,1,One
3,T_0,342,735,-385,188,23795,2958782.07,Left,High,5/1/2023 13:57:50,906,0,1,One
4,T_0,1362,797,635,250,23795,2958782.07,Right,High,5/1/2023 13:57:50,906,0,1,One
5,T_0,157,823,-570,276,23795,2958782.07,Left,High,5/1/2023 13:57:50,906,0,1,One
1,T_0,434,631,-293,84,23796,2958907.039,Left,High,5/1/2023 13:57:51,31,0,1,One
2,T_0,57,705,-670,158,23796,2958907.039,Left,High,5/1/2023 13:57:51,31,0,1,One
3,T_0,342,735,-385,188,23796,2958907.039,Left,High,5/1/2023 13:57:51,31,0,1,One
4,T_0,1360,802,633,255,23796,2958907.039,Right,High,5/1/2023 13:57:51,31,0,1,One
5,T_0,157,824,-570,277,23796,2958907.039,Left,High,5/1/2023 13:57:51,31,0,1,One
1,T_0,435,631,-292,84,23797,2959032.012,Left,High,5/1/2023 13:57:51,156,0,1,One
2,T_0,56,703,-671,156,23797,2959032.012,Left,High,5/1/2023 13:57:51,156,0,1,One
3,T_0,342,735,-385,188,23797,2959032.012,Left,High,5/1/2023 13:57:51,156,0,1,One
4,T_0,1356,807,629,260,23797,2959032.012,Right,High,5/1/2023 13:57:51,156,0,1,One
5,T_0,157,823,-570,276,23797,2959032.012,Left,High,5/1/2023 13:57:51,156,0,1,One
1,T_0,435,631,-292,84,23798,2959157.066,Left,High,5/1/2023 13:57:51,281,0,1,One
2,T_0,58,698,-669,151,23798,2959157.066,Left,High,5/1/2023 13:57:51,281,0,1,One
3,T_0,342,735,-385,188,23798,2959157.066,Left,High,5/1/2023 13:57:51,281,0,1,One
4,T_0,1351,815,624,268,23798,2959157.066,Right,High,5/1/2023 13:57:51,281,0,1,One
5,T_0,158,823,-569,276,23798,2959157.066,Left,High,5/1/2023 13:57:51,281,0,1,One
1,T_0,434,631,-293,84,23799,2959282.037,Left,High,5/1/2023 13:57:51,406,0,1,One
2,T_0,57,695,-670,148,23799,2959282.037,Left,High,5/1/2023 13:57:51,406,0,1,One
3,T_0,341,735,-386,188,23799,2959282.037,Left,High,5/1/2023 13:57:51,406,0,1,One
4,T_0,1351,820,624,273,23799,2959282.037,Right,High,5/1/2023 13:57:51,406,0,1,One
5,T_0,157,823,-570,276,23799,2959282.037,Left,High,5/1/2023 13:57:51,406,0,1,One
1,T_0,432,633,-295,86,23800,2959407.007,Left,High,5/1/2023 13:57:51,531,0,1,One
2,T_0,58,688,-669,141,23800,2959407.007,Left,High,5/1/2023 13:57:51,531,0,1,One
3,T_0,341,735,-386,188,23800,2959407.007,Left,High,5/1/2023 13:57:51,531,0,1,One
4,T_0,158,823,-569,276,23800,2959407.007,Left,High,5/1/2023 13:57:51,531,0,1,One
5,T_0,1347,827,620,280,23800,2959407.007,Right,High,5/1/2023 13:57:51,531,0,1,One
1,T_0,430,633,-297,86,23801,2959531.896,Left,High,5/1/2023 13:57:51,656,0,1,One
2,T_0,60,687,-667,140,23801,2959531.896,Left,High,5/1/2023 13:57:51,656,0,1,One
3,T_0,341,735,-386,188,23801,2959531.896,Left,High,5/1/2023 13:57:51,656,0,1,One
4,T_0,157,824,-570,277,23801,2959531.896,Left,High,5/1/2023 13:57:51,656,0,1,One
5,T_0,1345,826,618,279,23801,2959531.896,Right,High,5/1/2023 13:57:51,656,0,1,One
1,T_0,429,633,-298,86,23802,2959656.95,Left,High,5/1/2023 13:57:51,781,0,1,One
2,T_0,62,682,-665,135,23802,2959656.95,Left,High,5/1/2023 13:57:51,781,0,1,One
3,T_0,341,735,-386,188,23802,2959656.95,Left,High,5/1/2023 13:57:51,781,0,1,One
4,T_0,1347,822,620,275,23802,2959656.95,Right,High,5/1/2023 13:57:51,781,0,1,One
5,T_0,157,824,-570,277,23802,2959656.95,Left,High,5/1/2023 13:57:51,781,0,1,One
1,T_0,429,633,-298,86,23803,2959781.838,Left,High,5/1/2023 13:57:51,906,0,1,One
2,T_0,65,675,-662,128,23803,2959781.838,Left,High,5/1/2023 13:57:51,906,0,1,One
3,T_0,342,735,-385,188,23803,2959781.838,Left,High,5/1/2023 13:57:51,906,0,1,One
4,T_0,1347,822,620,275,23803,2959781.838,Right,High,5/1/2023 13:57:51,906,0,1,One
5,T_0,157,823,-570,276,23803,2959781.838,Left,High,5/1/2023 13:57:51,906,0,1,One
1,T_0,430,634,-297,87,23804,2959906.807,Left,High,5/1/2023 13:57:52,31,0,1,One
2,T_0,67,668,-660,121,23804,2959906.807,Left,High,5/1/2023 13:57:52,31,0,1,One
3,T_0,342,735,-385,188,23804,2959906.807,Left,High,5/1/2023 13:57:52,31,0,1,One
4,T_0,1346,822,619,275,23804,2959906.807,Right,High,5/1/2023 13:57:52,31,0,1,One
5,T_0,157,823,-570,276,23804,2959906.807,Left,High,5/1/2023 13:57:52,31,0,1,One
1,T_0,429,634,-298,87,23805,2960031.869,Left,High,5/1/2023 13:57:52,156,0,1,One
2,T_0,70,664,-657,117,23805,2960031.869,Left,High,5/1/2023 13:57:52,156,0,1,One
3,T_0,341,735,-386,188,23805,2960031.869,Left,High,5/1/2023 13:57:52,156,0,1,One
4,T_0,1346,821,619,274,23805,2960031.869,Right,High,5/1/2023 13:57:52,156,0,1,One
5,T_0,157,823,-570,276,23805,2960031.869,Left,High,5/1/2023 13:57:52,156,0,1,One
1,T_0,429,634,-298,87,23806,2960156.753,Left,High,5/1/2023 13:57:52,281,0,1,One
2,T_0,73,664,-654,117,23806,2960156.753,Left,High,5/1/2023 13:57:52,281,0,1,One
3,T_0,342,735,-385,188,23806,2960156.753,Left,High,5/1/2023 13:57:52,281,0,1,One
4,T_0,1342,822,615,275,23806,2960156.753,Right,High,5/1/2023 13:57:52,281,0,1,One
5,T_0,157,823,-570,276,23806,2960156.753,Left,High,5/1/2023 13:57:52,281,0,1,One
1,T_0,429,634,-298,87,23807,2960281.721,Left,High,5/1/2023 13:57:52,406,0,1,One
2,T_0,78,662,-649,115,23807,2960281.721,Left,High,5/1/2023 13:57:52,406,0,1,One
3,T_0,342,735,-385,188,23807,2960281.721,Left,High,5/1/2023 13:57:52,406,0,1,One
4,T_0,157,824,-570,277,23807,2960281.721,Left,High,5/1/2023 13:57:52,406,0,1,One
5,T_0,1333,830,606,283,23807,2960281.721,Right,High,5/1/2023 13:57:52,406,0,1,One
1,T_0,429,634,-298,87,23808,2960406.765,Left,High,5/1/2023 13:57:52,531,0,1,One
2,T_0,81,656,-646,109,23808,2960406.765,Left,High,5/1/2023 13:57:52,531,0,1,One
3,T_0,342,735,-385,188,23808,2960406.765,Left,High,5/1/2023 13:57:52,531,0,1,One
4,T_0,157,823,-570,276,23808,2960406.765,Left,High,5/1/2023 13:57:52,531,0,1,One
5,T_0,1323,836,596,289,23808,2960406.765,Right,High,5/1/2023 13:57:52,531,0,1,One
1,T_0,429,634,-298,87,23809,2960531.747,Left,High,5/1/2023 13:57:52,656,0,1,One
2,T_0,84,651,-643,104,23809,2960531.747,Left,High,5/1/2023 13:57:52,656,0,1,One
3,T_0,343,736,-384,189,23809,2960531.747,Left,High,5/1/2023 13:57:52,656,0,1,One
4,T_0,157,824,-570,277,23809,2960531.747,Left,High,5/1/2023 13:57:52,656,0,1,One
5,T_0,1318,837,591,290,23809,2960531.747,Right,High,5/1/2023 13:57:52,656,0,1,One
1,T_0,429,635,-298,88,23810,2960656.636,Left,High,5/1/2023 13:57:52,781,0,1,One
2,T_0,91,648,-636,101,23810,2960656.636,Left,High,5/1/2023 13:57:52,781,0,1,One
3,T_0,342,735,-385,188,23810,2960656.636,Left,High,5/1/2023 13:57:52,781,0,1,One
4,T_0,157,823,-570,276,23810,2960656.636,Left,High,5/1/2023 13:57:52,781,0,1,One
5,T_0,1323,831,596,284,23810,2960656.636,Right,High,5/1/2023 13:57:52,781,0,1,One
1,T_0,429,634,-298,87,23811,2960781.606,Left,High,5/1/2023 13:57:52,906,0,1,One
2,T_0,94,643,-633,96,23811,2960781.606,Left,High,5/1/2023 13:57:52,906,0,1,One
3,T_0,342,736,-385,189,23811,2960781.606,Left,High,5/1/2023 13:57:52,906,0,1,One
4,T_0,157,824,-570,277,23811,2960781.606,Left,High,5/1/2023 13:57:52,906,0,1,One
5,T_0,1324,834,597,287,23811,2960781.606,Right,High,5/1/2023 13:57:52,906,0,1,One
1,T_0,430,633,-297,86,23812,2960906.661,Left,High,5/1/2023 13:57:53,31,0,1,One
2,T_0,99,636,-628,89,23812,2960906.661,Left,High,5/1/2023 13:57:53,31,0,1,One
3,T_0,342,735,-385,188,23812,2960906.661,Left,High,5/1/2023 13:57:53,31,0,1,One
4,T_0,158,823,-569,276,23812,2960906.661,Left,High,5/1/2023 13:57:53,31,0,1,One
5,T_0,1324,833,597,286,23812,2960906.661,Right,High,5/1/2023 13:57:53,31,0,1,One
1,T_0,104,634,-623,87,23813,2961031.547,Left,High,5/1/2023 13:57:53,156,0,1,One
2,T_0,430,632,-297,85,23813,2961031.547,Left,High,5/1/2023 13:57:53,156,0,1,One
3,T_0,342,735,-385,188,23813,2961031.547,Left,High,5/1/2023 13:57:53,156,0,1,One
4,T_0,157,824,-570,277,23813,2961031.547,Left,High,5/1/2023 13:57:53,156,0,1,One
5,T_0,1319,839,592,292,23813,2961031.547,Right,High,5/1/2023 13:57:53,156,0,1,One
1,T_0,113,628,-614,81,23814,2961156.52,Left,High,5/1/2023 13:57:53,281,0,1,One
2,T_0,428,631,-299,84,23814,2961156.52,Left,High,5/1/2023 13:57:53,281,0,1,One
3,T_0,342,735,-385,188,23814,2961156.52,Left,High,5/1/2023 13:57:53,281,0,1,One
4,T_0,157,824,-570,277,23814,2961156.52,Left,High,5/1/2023 13:57:53,281,0,1,One
5,T_0,1315,842,588,295,23814,2961156.52,Right,High,5/1/2023 13:57:53,281,0,1,One
1,T_0,119,623,-608,76,23815,2961281.578,Left,High,5/1/2023 13:57:53,406,0,1,One
2,T_0,427,631,-300,84,23815,2961281.578,Left,High,5/1/2023 13:57:53,406,0,1,One
3,T_0,342,735,-385,188,23815,2961281.578,Left,High,5/1/2023 13:57:53,406,0,1,One
4,T_0,157,824,-570,277,23815,2961281.578,Left,High,5/1/2023 13:57:53,406,0,1,One
5,T_0,1315,840,588,293,23815,2961281.578,Right,High,5/1/2023 13:57:53,406,0,1,One
